,project,product,groupid,pushid,graph_date,origin,totalcost,tier23_cost,taskcount,tier23_taskcount
250,autoland,firefox,N4w2u6MDQ6W4iSJip4nlPw,75605,1546919567,push,16.36,0.95,359,69
251,autoland,firefox,FlNULEX0RE2u3ODy_vK8Ig,75606,1546919802,push,17.76,2.34,251,24
252,autoland,firefox,FcUFjBkRQgmdBmGinkoeSw,75607,1546921220,push,18.14,2.08,263,24
253,autoland,firefox,PHJT3hr8R4azEx-jPl8SpA,75608,1546930193,push,68.03,4.0,2032,93
254,autoland,firefox,OGxAcW0YQjSNWOvAxSarpA,75609,1546931169,push,17.87,2.4,260,26
255,autoland,firefox,MDtxJ5-ARo6MjeG5oYcaBA,75610,1546931205,push,39.67,1.7,758,23
256,autoland,firefox,Ey-R9YG4R3CGlx7BpWUkdg,75611,1546934432,push,17.36,2.8,283,59
257,autoland,firefox,R3Drz254TZeJQ3qG2XYtUA,75612,1546937158,push,18.49,2.26,269,41
258,autoland,firefox,ZkmMDxAuQraGcXhOdqIqFA,75613,1546937695,push,18.6,4.3,310,85
259,autoland,firefox,bmuYPWNgSxKHcvw3fkxk6g,75614,1546938050,push,17.3,2.83,284,59
260,autoland,firefox,GGCj9i6YQeeyDS2dkxPGpQ,75615,1546942058,push,64.49,3.61,2020,93
261,autoland,firefox,Kz73i22yQ9CygaMbG-LT_w,75616,1546942178,push,16.53,2.63,281,59
262,autoland,firefox,AevNFPCRSX2ixB40DV1czQ,75618,1546944346,push,18.35,2.46,244,24
263,autoland,firefox,UpeKketlSxelIcc6haEvew,75619,1546946691,push,10.12,0.8,118,45
264,autoland,firefox,PxPXQs5BQ0CHee47Kpzyew,75620,1546947435,push,66.33,3.97,2005,91
265,autoland,firefox,dmK7B22aSOCGWSKtgnug9w,75621,1546949485,push,17.92,2.39,254,24
266,autoland,firefox,cwG_3coQS8y18NlXXs7lFQ,75622,1546949714,push,3.23,0.0,60,7
267,autoland,firefox,MyaxCLbkSHic7kz9-pMwJA,75623,1546950644,push,18.35,2.97,286,59
268,autoland,firefox,KIFvoHfVRfapn0vY5PhfAA,75624,1546953012,push,18.05,2.98,308,69
269,autoland,firefox,D01MX884SLeWb-gxJbo6aA,75626,1546954365,push,17.78,2.81,284,59
270,autoland,firefox,J03e4sYpTKe9k4s7yTGqfA,75627,1546954979,push,17.02,2.58,284,59
271,autoland,firefox,dzDwNmXZQ0C3R6KAwUk0Rw,75628,1546955201,push,16.3,2.19,256,24
272,autoland,firefox,H2bRo95KRqOQCTzTEPIuKQ,75629,1546955880,push,17.38,2.79,283,59
273,autoland,firefox,QKb-Xre5SVePD-A7qdMgzA,75630,1546956199,push,65.45,4.13,2046,127
274,autoland,firefox,IA59KPWqSpSsRhoI19IKZA,75631,1546956237,push,16.48,2.13,244,24
275,autoland,firefox,Is-zAXWgRry7zMLHKvdktA,75632,1546956728,push,16.5,2.17,244,24
276,autoland,firefox,HXf70xluSI6-Og5fGqiq8g,75633,1546957111,push,16.68,2.43,250,28
277,autoland,firefox,SFEq9ceFTFuoP1vJX7nEjg,75634,1546958666,push,16.38,2.14,246,24
278,autoland,firefox,H3alFtXZQ7KI7bxCKtcweQ,75635,1546958808,push,64.47,3.53,2009,93
279,autoland,firefox,WvDF91XcTZi9bMtxPgOaGQ,75636,1546960474,push,16.79,2.08,245,24
280,autoland,firefox,CyLLckpvQl21ZYWdTvm5tg,75637,1546960535,push,21.12,2.24,267,28
281,autoland,firefox,DMHUQA2mQfKK5QtxTmwPiA,75638,1546960608,push,16.44,2.13,249,25
282,autoland,firefox,M_W8o0TzTWGaHB0vHaYCKg,75639,1546960698,push,34.61,3.15,518,81
283,autoland,firefox,PJ4i14cNS3a8-EaSljC93w,75640,1546961753,push,67.25,4.24,2052,127
284,autoland,firefox,YLwg60yFSq2Nt8FjTcjsPw,75641,1546962609,push,18.21,2.89,281,60
285,autoland,firefox,c1hwNblOQveVRSWWuf0vNw,75642,1546963006,push,31.13,2.44,480,46
286,autoland,firefox,c9hmOaXgTQCyJ9B_1aFHXA,75643,1546963631,push,21.66,3.09,303,62
287,autoland,firefox,VbpJzAZ5QIOiAX52IsfGlw,75644,1546964450,push,16.95,2.14,247,24
288,autoland,firefox,DMPhjqFMSGO-5pUpWPoLdg,75645,1546964513,push,67.12,4.44,2050,126
289,autoland,firefox,FgwICrKDSaWdCtNmg5CjHg,75646,1546965102,push,33.08,3.52,518,81
290,autoland,firefox,T0mkAJ2pR96hi0LSlTopbA,75647,1546966377,push,66.64,4.63,2048,127
291,autoland,firefox,GP83eSysSd-SmR58g2u0hA,75648,1546968635,push,22.78,2.41,271,27
292,autoland,firefox,bmOczaa1R62d-D-Qilb0gw,75649,1546969331,push,17.74,2.24,252,26
293,autoland,firefox,enpVuScWQ5Sd5e4rrO3yDQ,75650,1546970414,push,69.22,3.6,2025,94
294,autoland,firefox,PL1zcNeVRvegoXS9nzKVfg,75651,1546970838,push,3.3,0.0,65,8
295,autoland,firefox,Q62LOkl9RGeUwF_VV0Nqmg,75652,1546970926,push,17.98,2.86,298,66
296,autoland,firefox,cGRG72otQJaLEI4zAOyDqA,75653,1546972161,push,16.75,2.23,245,24
297,autoland,firefox,OEgoKtALS2CVrXwLdh4E1Q,75654,1546975943,push,69.26,3.7,2039,94
298,autoland,firefox,D7pU-criQRWgSqQTVu4WxA,75655,1546977526,push,64.86,3.38,2005,91
299,autoland,firefox,XfhxyG89QKWWv8Q8a_bf0A,75656,1546977562,push,2.39,0.03,35,7
300,autoland,firefox,ErJ7SKE3SE6EKoq6n2ccpw,75658,1546979480,push,17.63,2.81,282,59
301,autoland,firefox,Br9nbdCeQ-CUYJpvwipBOw,75659,1546980947,push,17.77,2.81,282,59
302,autoland,firefox,c-G7ZUg5S5CDsI_b03cXPg,75660,1546982677,push,64.16,3.74,2008,96
303,autoland,firefox,RCtiRuGsTQ2Kyy3SOaOrqw,75661,1546984445,push,17.08,2.21,249,25
304,autoland,firefox,FV4Ap_-AQ9ORut4vOHB74A,75663,1546985891,push,21.88,2.46,264,26
305,autoland,firefox,H_TtaKASQlah3OrxAGFHKQ,75664,1546987241,push,17.68,2.83,311,66
306,autoland,firefox,NTLY6luSTIyF7zC9ejwz5w,75665,1546987942,push,65.12,3.45,2047,91
307,autoland,firefox,IFFyZ5cXRyyQzBNOgIXxsQ,75666,1546987999,push,16.99,2.32,246,24
308,autoland,firefox,SczZ0VGJQLinAdM4M9dCXg,75667,1546988134,push,17.1,2.33,247,24
309,autoland,firefox,a6pqOFKeRNuFSHMtr21nVw,75668,1546992531,push,67.15,3.46,2023,93
310,autoland,firefox,M9PsDMz-R2eWU5MfMzz0mA,75669,1546993320,push,16.75,2.6,283,59
311,autoland,firefox,VB6AN8StTPqokU_dQkoNbg,75670,1546993928,push,63.02,3.39,2005,91
312,autoland,firefox,ao5yLoCqR0-3IYSPlGFz9Q,75671,1546994124,push,2.54,0.0,56,7
313,autoland,firefox,WguYb73mSimTTNc-FnMmzg,75672,1546996926,push,16.72,2.58,282,59
314,autoland,firefox,IWUV3sE1QRmlqkzuzm5Kcw,75673,1546998145,push,16.88,2.76,283,59
315,autoland,firefox,de5etKaQQu2XfmEWsznzjA,75674,1547004544,push,67.61,4.23,2025,95
316,autoland,firefox,THjydAPWS8eYMrB6_KkRFg,75675,1547006173,push,81.29,5.13,2303,162
317,autoland,firefox,N3RG_Z-uSXqZOk2WE6wBVw,75676,1547011064,push,66.19,3.9,2012,95
318,autoland,firefox,Nl4tkFspQbS-SaERLVHzsg,75677,1547025668,push,73.5,4.26,2044,95
319,autoland,firefox,WzW8t7peSZSS0l4Jk004qg,75678,1547030679,push,78.94,4.26,2300,154
320,autoland,firefox,NseGafhwTGWxpMMbfSpPiA,75679,1547030790,push,17.7,3.23,282,59
321,autoland,firefox,UpNBMoGmSoifGeWgO1iFTQ,75680,1547030962,push,63.93,4.0,2049,127
322,autoland,firefox,ceh1QXDRQGy26BbGR-F8ig,75681,1547031190,push,16.81,2.36,248,24
323,autoland,firefox,KtWh9PFzRV2Kl349z2qwXQ,75682,1547031224,push,16.44,2.06,248,24
324,autoland,firefox,TTKqiyVXSvy44MIVReXXjw,75683,1547031596,push,17.22,2.55,287,59
325,autoland,firefox,eV7zjGDbStGegc93bWE6vw,75684,1547032255,push,16.73,2.61,286,59
326,autoland,firefox,Ulzgn77cRUC8BcjdXAPXsw,75685,1547032348,push,63.72,3.89,2070,127
327,autoland,firefox,Jmp9J3bZQLK6jT5KrjNGow,75686,1547032592,push,16.13,2.08,247,24
328,autoland,firefox,HdMlRfnOSai_47iez7WGLw,75687,1547032994,push,2.01,0.03,35,7
329,autoland,firefox,Dn8ODOP8QEKHQ98tzx0m6g,75688,1547036554,push,15.98,2.01,246,25
330,autoland,firefox,Row6kPecSTigsME7Ju7wmg,75689,1547040625,push,67.33,4.06,2006,95
331,autoland,firefox,OxyqckZnTYq5Jh-CCZU7Lw,75690,1547040753,push,67.52,4.04,2009,96
332,autoland,firefox,EaRqFk8MSHS1f1Kl17LPmQ,75691,1547040901,push,17.43,2.71,294,60
333,autoland,firefox,dodkV6OsQWq4lmSM6NYBuQ,75692,1547040942,push,17.78,2.58,260,29
334,autoland,firefox,HwXL1iweRUm3O9_cOJJy4Q,75693,1547040995,push,17.28,2.39,260,29
335,autoland,firefox,FijB3BDmQDWZbslAJbqWOg,75694,1547046283,push,22.0,1.08,397,27
336,autoland,firefox,YedLvhfqSJWKy2Yk3vy9dA,75695,1547046792,push,65.79,4.0,2068,126
337,autoland,firefox,JlA6i7e2SC2NaqEvii5lYg,75696,1547049483,push,16.77,2.7,297,59
338,autoland,firefox,W_lcELt5TOy7syqUA2AsQQ,75697,1547049614,push,21.72,2.8,318,62
339,autoland,firefox,cm3WuuxCRFaaLsDh1SoOSQ,75698,1547049680,push,17.79,2.78,305,59
340,autoland,firefox,eOUjb3gTREavo5_7h_sPpQ,75699,1547049727,push,17.14,2.44,264,26
341,autoland,firefox,RwT4yNX7RhG53xn9TJU35A,75700,1547049769,push,71.33,4.54,2094,131
342,autoland,firefox,W0wPrLCCQvusiu5MptDPfA,75701,1547050205,push,9.53,0.51,100,12
343,autoland,firefox,AoOogyBCQqyWFevCMxO3ZQ,75702,1547051082,push,21.78,3.17,321,64
344,autoland,firefox,d3Dfwey6R8aDK4IlWGNz7Q,75703,1547051684,push,16.78,2.32,265,25
345,autoland,firefox,TeGFWvzrSwKePasg0dYV3A,75704,1547052358,push,17.18,2.68,301,59
346,autoland,firefox,PXbDiAC1QZyGu2z3qJzk5Q,75705,1547052531,push,65.36,3.49,2032,91
347,autoland,firefox,XLfJWV9OSFyp25d_ttiKFg,75706,1547052592,push,18.56,2.44,262,24
348,autoland,firefox,CpjC9UdHRaurMbpqV9Xv0w,75707,1547052930,push,32.94,3.04,534,82
349,autoland,firefox,LNNfLaARQXOLcHKZ4f_2OQ,75708,1547053667,push,18.11,2.9,313,66
350,autoland,firefox,aICt7dcxT8KHW96xxu_IRw,75709,1547053941,push,17.73,2.91,298,59
351,autoland,firefox,bITqmOVnQkqc-2pkHAKpNg,75710,1547054278,push,66.54,3.84,2089,127
352,autoland,firefox,N8OxjJt6Q3ezjkzIKsDaZw,75711,1547054638,push,17.55,2.72,300,60
353,autoland,firefox,AbbaRa4IT8aSuaZ8MojHQA,75712,1547055448,push,16.68,2.69,298,60
354,autoland,firefox,XySWF1NJSw6BYJ9vy0azWQ,75713,1547055731,push,16.75,2.14,278,30
355,autoland,firefox,IfMroaVHQVm5RIqofsjBXg,75714,1547055939,push,17.2,2.61,302,60
356,autoland,firefox,QD8cuWH3Tq2G1AHQGTOhWg,75715,1547056727,push,64.88,3.95,2110,136
357,autoland,firefox,AFmtZUYORGaeebz47GYM5A,75716,1547056982,push,1.7,0.0,35,5
358,autoland,firefox,Fc13MH6qSJWQE03_d19tIw,75717,1547057204,push,16.52,2.14,248,24
359,autoland,firefox,eWj7zsvzQkK5uPp_QaYaRw,75718,1547058380,push,17.56,2.8,285,59
360,autoland,firefox,FQT7TIwMQw2sk830oeqyiA,75719,1547058557,push,21.55,3.15,335,76
361,autoland,firefox,Q43vAjARTnG-HjLZPAq9SQ,75720,1547060471,push,64.97,3.34,2020,91
362,autoland,firefox,GOiSGZmvQzSTBcBfISUk5g,75721,1547060832,push,21.16,2.3,265,26
363,autoland,firefox,eWn3rvURR16AN_1p8STxQw,75722,1547061643,push,17.1,2.51,285,59
364,autoland,firefox,RUlOgouSR4SkYA6_ah0qiQ,75723,1547061754,push,2.86,0.0,60,7
365,autoland,firefox,aMN_LWs2RteNP01Kxw1UAg,75724,1547061792,push,16.37,2.22,247,24
366,autoland,firefox,DQG8OAL1TfuIT3OV5C6PmA,75725,1547063908,push,69.04,4.23,2092,143
367,autoland,firefox,bW3TVuE0TZWb3UcZhzlDAA,75726,1547064179,push,17.36,2.69,284,59
368,autoland,firefox,Kpdidw1QTV-X5veFQ_9HEw,75727,1547064215,push,16.94,2.63,303,59
369,autoland,firefox,Hd-SK105RmmEJROd20zQiw,75728,1547064461,push,16.09,2.1,247,24
370,autoland,firefox,fB8awgTyTLuXDMwNwrucOg,75729,1547065581,push,17.78,2.43,261,28
371,autoland,firefox,UyNaEkH6RsODVzWgoCdpvw,75730,1547065759,push,65.3,3.7,2019,95
372,autoland,firefox,HEosgVTqQqK9wwh0p-5tIQ,75731,1547067846,push,16.67,2.12,261,24
373,autoland,firefox,aJ9NKOSJS7CBlxPCUXnr3A,75732,1547070385,push,36.6,5.33,570,118
374,autoland,firefox,On9fOu-RSKi-hi-iiER3bA,75733,1547071047,push,19.34,2.77,253,26
375,autoland,firefox,FyK2O1yqR1S7WBG7qbdp4g,75734,1547071617,push,17.93,2.52,249,26
376,autoland,firefox,EnqW06-DR7CCreklmUKouQ,75735,1547071659,push,80.61,3.94,2240,115
377,autoland,firefox,e-aP3Cv7SAG3TKlt922Yjw,75736,1547071763,push,19.08,3.32,283,61
378,autoland,firefox,Im4xpTHPQzqt9-YNwuoGrw,75737,1547073134,push,16.65,2.09,247,24
379,autoland,firefox,UnYYUQBFQpq4WA99PNbt_w,75738,1547073713,push,16.89,2.23,247,24
380,autoland,firefox,FtMdCMj1Qfyr-nCJrGsY3w,75739,1547073824,push,17.5,2.67,284,59
381,autoland,firefox,G3QTesleTraL1FFlE_oCzw,75740,1547074221,push,70.58,3.94,2007,91
382,autoland,firefox,CxR27xHcSjmzBHOkmp3GhA,75741,1547074970,push,23.01,2.51,262,26
383,autoland,firefox,ZJ4pI23QRP29JnDCPW6cpA,75742,1547075347,push,17.64,2.22,246,25
384,autoland,firefox,K2V3QMztTf-PW_PzDIuWbQ,75743,1547075602,push,18.77,2.56,247,24
385,autoland,firefox,RdLzEAfhRciAr_twoVT7Ng,75744,1547076002,push,18.24,2.38,247,24
386,autoland,firefox,OXWFK-VWShqJvPpOVtDzBg,75745,1547076040,push,68.87,3.71,2018,91
387,autoland,firefox,M9qpkDcsQxCQuIkPzuwqNw,75746,1547076144,push,17.45,2.28,248,24
388,autoland,firefox,MLASmAP_TZSR0iM7PX4BgQ,75747,1547076656,push,17.77,2.35,258,24
389,autoland,firefox,N0eX4ZnvTW-qnqsLuc_f4A,75748,1547078905,push,20.82,2.35,264,26
390,autoland,firefox,WTnsWc9SSo6OP_rgKUtQTg,75749,1547081194,push,18.7,2.54,261,24
391,autoland,firefox,Q4oIeIOIS0WF7sMbZtudUQ,75750,1547081272,push,67.66,3.64,2018,91
392,autoland,firefox,aw2isqARR3mycDnZWB_pgA,75751,1547082636,push,22.82,3.16,304,62
393,autoland,firefox,d0eNcZasRbq6ML3JAZI0zQ,75752,1547084290,push,21.96,2.3,272,27
394,autoland,firefox,TUKrGZLxQ8qgi-ebJT1P-w,75753,1547085458,push,19.19,2.52,250,24
395,autoland,firefox,d0eSnZCQRjGolRHAIR8e3g,75754,1547087178,push,17.86,2.39,250,24
396,autoland,firefox,SZpR2yhUQRuMy7qvHZ3Liw,75755,1547087407,push,67.65,3.83,2016,91
397,autoland,firefox,NsQzS6IcS0e4QaoEXzxe4w,75756,1547087837,push,18.99,3.0,288,59
398,autoland,firefox,Sp5lXVhxSyuYyAn90SyWIg,75757,1547088670,push,17.11,2.09,261,24
399,autoland,firefox,D04mPej0StGaxDxJ-Tb1mQ,75758,1547089019,push,31.69,2.37,503,49
400,autoland,firefox,GQiPGmKURZeRDh_DuwZ7MQ,75759,1547089590,push,18.43,2.65,298,59
401,autoland,firefox,Wqe_-WThTP2n2csRB3A-ng,75760,1547093212,push,80.87,4.31,2329,149
402,autoland,firefox,W1QOSIK4SJyKh909sMucQQ,75761,1547093395,push,17.42,2.43,263,24
403,autoland,firefox,dqihyjPHSZ2pB4ajbnU4mQ,75762,1547094205,push,23.29,3.17,279,29
404,autoland,firefox,QclrEB6uS-OIikrILigjqw,75763,1547098472,push,79.05,3.97,2305,148
405,autoland,firefox,XpCA5DiLQAq5kwoXpZ9dAA,75764,1547099109,push,66.34,4.0,2022,91
406,autoland,firefox,ZAFL9dLBSMegjKM5pSw9yg,75765,1547100033,push,66.97,4.23,2074,126
407,autoland,firefox,XwsDJGBqRlCDZM9RxaoRYQ,75766,1547100962,push,17.35,2.09,254,26
408,autoland,firefox,eX8xdfW1Q7C0TmuIODA_KA,75767,1547103624,push,17.6,2.21,250,24
409,autoland,firefox,FIgWyR8KSme77G3GO9R8Aw,75768,1547107246,push,66.25,4.25,2056,126
410,autoland,firefox,dislABMeTHeaxnpDLVmQIQ,75769,1547108543,push,16.62,2.23,250,24
411,autoland,firefox,M4o6-c8iRBut-PhxqVhxpg,75770,1547110314,push,65.52,4.41,2049,126
412,autoland,firefox,EMUwB6hVTfKwCfdkhLNgZA,75771,1547111194,push,21.76,2.46,268,26
413,autoland,firefox,KrMC3t85Syy_0Cn2j3SOFA,75772,1547111417,push,17.1,2.79,286,59
414,autoland,firefox,U-Wm2aRiR2S6yE4XDYu6mQ,75773,1547113369,push,17.21,2.74,286,59
415,autoland,firefox,cvEaHAtGQfiNgmxCEuwu6w,75774,1547114345,push,9.01,0.22,81,10
416,autoland,firefox,LKK3llhBR7Wl4TxojAE4Tg,75775,1547117338,push,69.36,4.23,2078,143
417,autoland,firefox,eUCtorYMRlWgf78noxdSAQ,75776,1547117971,push,17.1,2.68,286,59
418,autoland,firefox,X1vGI_uJQhmwWMHORPHWuA,75777,1547119569,push,18.8,2.39,253,24
419,autoland,firefox,X7Lh8EacTAeECASM9bRaKA,75778,1547119605,push,18.69,2.36,250,24
420,autoland,firefox,OPabW4ciQhe9Xa_vvUxEiQ,75779,1547129525,push,65.05,3.46,2033,91
421,autoland,firefox,NCGj4LWfQTOfBbVyeb3Ivg,75780,1547129736,push,65.76,3.56,2039,92
422,autoland,firefox,MGylXXnVR6G37D2U-YLuFw,75782,1547130997,push,16.92,2.23,247,24
423,autoland,firefox,Wd0D-7wwTNm95tw0iUnboA,75783,1547131436,push,4.07,0.54,78,42
424,autoland,firefox,Ct4BSe6pS2-VP-aaVYwQPg,75784,1547131472,push,16.96,2.25,248,24
425,autoland,firefox,B4BDu0MpQsCBpzjtpnPmVw,75785,1547131967,push,65.16,3.86,2084,126
426,autoland,firefox,bBWCWfjRSCidZ5C0w3M3uw,75786,1547132472,push,17.15,2.63,286,59
427,autoland,firefox,B8CSYbOrQ4SCdijvr0a_vw,75787,1547134664,push,17.46,2.8,285,59
428,autoland,firefox,LjU5EjZRQ7KaB7XsJu6ipQ,75788,1547136015,push,4.51,0.95,250,24
429,autoland,firefox,BoIzKmDQRAKWBM26-QeKGQ,75789,1547136971,push,17.22,2.23,250,24
430,autoland,firefox,MZ9TwdqzStOKw8_cFTXh3A,75790,1547138208,push,65.67,3.98,2045,126
431,autoland,firefox,ZhgaBdOkQFSjdsjCsIvM6A,75791,1547138589,push,9.26,0.25,80,9
432,autoland,firefox,VaqnQlHyS7eC5-YauaiJ2A,75792,1547139475,push,17.57,2.7,290,60
433,autoland,firefox,aOriQbfXR3ytHrPjz1p62A,75793,1547139909,push,18.1,2.75,294,59
434,autoland,firefox,ObHfDeShQEiiVgkkD6qUIw,75794,1547141151,push,31.6,2.95,523,81
435,autoland,firefox,RlMGqaTwQ3m6b2WcN0qr5g,75795,1547142315,push,64.9,3.85,2063,127
436,autoland,firefox,ET5C7MIwRFO7GCsO5MD-_Q,75796,1547142371,push,22.47,3.03,336,64
437,autoland,firefox,UdzPgBivQiWhWIWFye2xlA,75797,1547142768,push,32.21,2.68,520,81
438,autoland,firefox,DAPzy429TmOm3SPfjxwKmw,75798,1547142825,push,17.72,2.69,293,59
439,autoland,firefox,X-N9J1K3SiSeewW7ajW9NQ,75799,1547143818,push,18.88,2.39,291,24
440,autoland,firefox,dx3ph00kSqmfeLIRLHIIjA,75800,1547145709,push,5.79,1.22,2008,91
441,autoland,firefox,FUzAwSGsTT2IQrdPeuSF_w,75801,1547145804,push,5.96,1.17,287,59
442,autoland,firefox,BQ0lZcB1TbmGuK0lJu4FEg,75802,1547145942,push,8.93,1.35,272,27
443,autoland,firefox,WuqZoZ9eSqG3M0mA9shzHg,75803,1547146059,push,0.96,0.0,62,7
444,autoland,firefox,Hzs8cu70TzK_gQVtlPbOVw,75804,1547146353,push,5.95,1.27,289,59
445,autoland,firefox,Nl6soViuQNOHYBBVeG5eWw,75805,1547146461,push,79.21,4.4,2276,147
446,autoland,firefox,TQjZRGvBRbCDW7nGb8hOTA,75806,1547147800,push,18.83,2.75,315,59
447,autoland,firefox,SZtkEHhSR2a34jUqNH5ubA,75807,1547148075,push,17.95,2.25,249,24
448,autoland,firefox,NaPkt0GuROCuwbrruCRn9Q,75808,1547148864,push,21.91,2.37,271,26
449,autoland,firefox,YdKDVdCBRCeSw9yGQu-n2g,75809,1547149316,push,19.48,2.57,252,24
450,autoland,firefox,cpe1GwO0QMe794Mh1Snx8w,75810,1547150063,push,66.07,3.69,2010,91
451,autoland,firefox,AO34ebK0T8O4CgjbwYiJdg,75811,1547150228,push,19.06,3.06,285,59
452,autoland,firefox,LJ7NtUGbS0CxUgHyGYowGQ,75812,1547150281,push,19.65,3.95,312,85
453,autoland,firefox,Jp9sMh8GTtK2MxN3IicYFg,75813,1547150672,push,22.6,2.8,311,64
454,autoland,firefox,JiVo_Ip-SNemY_Z5MvXHdg,75814,1547151092,push,17.11,2.24,251,24
455,autoland,firefox,Q4ngsp7ZQqubs-V5vJs02g,75815,1547152871,push,65.78,3.85,2021,91
456,autoland,firefox,c6wfaA2ESeCYKcfVKvy5Zw,75816,1547153837,push,17.0,2.29,252,25
457,autoland,firefox,KCmmvV4LSByQPT4DrpgqhA,75817,1547154727,push,17.85,2.83,287,60
458,autoland,firefox,MMJX37_FT7anB9r9-CS5TA,75818,1547154782,push,16.45,2.25,247,24
459,autoland,firefox,KxXGGZcWQkmqueeT_36IJQ,75819,1547154839,push,16.47,2.24,250,24
460,autoland,firefox,PDIcjbbMSNOkL3E1k5snMg,75820,1547154878,push,59.0,3.29,2240,113
461,autoland,firefox,IveOseAOQviX9-hvSB7gCw,75821,1547154919,push,18.67,2.92,250,24
462,autoland,firefox,RNAmfYlaTlOYyCNrj0WUqw,75822,1547155292,push,17.93,2.39,247,24
463,autoland,firefox,Jm_awxuiT-WkliYyiO-eKg,75823,1547156258,push,18.6,2.69,250,24
464,autoland,firefox,bAbXuoGIR3eLjuwgy-VUWA,75824,1547156738,push,34.31,3.69,548,103
465,autoland,firefox,GgItk-BkRxiqkl3OBUi5eg,75825,1547157081,push,65.63,3.84,2008,92
466,autoland,firefox,NZM_RflLRASlN7KiDwwM0g,75826,1547157459,push,23.28,2.66,267,26
467,autoland,firefox,YwbzZBA_TQa7d-mxLeDrDg,75827,1547157681,push,22.44,2.49,270,27
468,autoland,firefox,O7yjrXOvQjOyCufnByy2rg,75828,1547157769,push,21.36,2.26,267,26
469,autoland,firefox,XDHG0-hpSEWE93uYNUGqgw,75829,1547158113,push,21.65,2.24,268,26
470,autoland,firefox,LSTYzhX5Sy2_KYLyK5Z3lA,75830,1547160406,push,62.85,3.34,2008,91
471,autoland,firefox,eOuln7ZOTO-nK-qmk7Sesg,75831,1547161816,push,16.64,2.28,249,24
472,autoland,firefox,Ll_fttgUSfGqIt8afsQYbg,75832,1547162515,push,31.25,2.45,486,47
473,autoland,firefox,Q-_C9qcNSxSwhdCNWWSSBw,75833,1547162681,push,17.76,2.34,252,24
474,autoland,firefox,PoPFijyPQZOIReNo02f-YA,75834,1547164783,push,21.61,2.25,268,26
475,autoland,firefox,JJyGnCQ7RIue8UAE3PhXKw,75835,1547165037,push,65.12,3.39,2017,91
476,autoland,firefox,L-zIRngYSFCWfMo2ONGV3Q,75836,1547166091,push,21.86,2.68,267,26
477,autoland,firefox,Cf7kOI4SQzOEJkMEdM2f8A,75837,1547166383,push,18.06,2.82,286,59
478,autoland,firefox,a3DiXIclQ86HIMY8ipBd9A,75838,1547166667,push,23.15,3.09,311,62
479,autoland,firefox,M_S-fehoTmSj8g1eZ_2TCg,75839,1547168180,push,17.77,2.67,286,59
480,autoland,firefox,GW6Pr_jlRuCiTtz8AbNvyA,75840,1547176430,push,65.68,3.69,2010,92
481,autoland,firefox,a-cpyh58RDKkMw5P66jfzQ,75841,1547176478,push,17.16,2.21,251,24
482,autoland,firefox,P14zu6QhQgm3ygPrvchReg,75842,1547176526,push,19.77,2.56,253,24
483,autoland,firefox,GRMOEs1HRXSJnxK04lC8kA,75843,1547180018,push,19.35,3.09,287,59
484,autoland,firefox,aOCkBw74RCWhbaL6iaZ3YA,75844,1547180530,push,33.71,3.07,535,81
485,autoland,firefox,F_w2sEE6QpO82HdfQOverQ,75846,1547187224,push,69.2,3.64,2035,93
486,autoland,firefox,NaCXCgAlQMmmL_V8WMddDQ,75847,1547190522,push,16.7,2.07,250,24
487,autoland,firefox,I6-01aDwSNKGs2iGE0iKLA,75848,1547197140,push,64.29,3.48,2007,91
488,autoland,firefox,Jr7M9kObSmi75dBgtaXw3A,75849,1547199432,push,24.23,3.72,335,75
489,autoland,firefox,eSmKgn_ERiyJ7mFoqqRJBQ,75850,1547201330,push,66.06,4.13,2068,129
490,autoland,firefox,cR8icpShTtSNvPdsrowAGg,75851,1547205131,push,64.6,4.0,2055,127
491,autoland,firefox,eMayBqL1RmmDhMYWlwa60g,75852,1547206768,push,17.29,2.75,286,59
492,autoland,firefox,c9sQ8FvNTcyyZ9Sp9dQaKA,75853,1547208649,push,17.01,1.99,250,24
493,autoland,firefox,ElXtGzmtRXKvq4KanutU5A,75854,1547208714,push,17.88,2.73,287,59
494,autoland,firefox,XR4M5445SBC5diA_1FfYKQ,75855,1547208815,push,64.37,3.49,2054,92
495,autoland,firefox,fCmQLnX0RIug2VnprG9siA,75856,1547208942,push,16.68,2.02,248,25
496,autoland,firefox,BUmbZ7ajQPmKRzdO6AGL2w,75857,1547209371,push,31.03,2.09,484,47
497,autoland,firefox,G7ySc0EaTISxFhwHvVMrIQ,75858,1547210633,push,17.68,3.0,289,60
498,autoland,firefox,azCBfzT9Qs-0w-aGWnNPpw,75859,1547211622,push,1.88,0.03,37,8
499,autoland,firefox,H1e2yTbLS0eVO4a6tkEtWw,75860,1547212956,push,65.21,3.86,2064,130
500,autoland,firefox,M2hK9opZQ6CUXAEpAGL5cQ,75861,1547215165,push,1.94,0.03,35,7
501,autoland,firefox,NG7XOLRIQaasLryw-xExZA,75862,1547215810,push,7.79,1.52,287,59
502,autoland,firefox,F3qvsJklRzSjZY6a5Qc6jQ,75863,1547216056,push,7.65,1.67,250,24
503,autoland,firefox,PPHVosuwTkKYQ53_Z0R6jg,75864,1547216272,push,18.08,3.04,287,59
504,autoland,firefox,MaHzDYweRimmb5GPjA0vlQ,75865,1547216335,push,55.71,3.23,2049,91
